ISBN	Last Target	Last Attempted	Fail Count	Last Error
9780002007436	ashalumni	2026-03-03T20:59:48+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007603	ashalumni	2026-03-03T20:59:50+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007641	ashalumni	2026-03-03T20:59:52+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007818	ashalumni	2026-03-03T20:59:55+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007832	ashalumni	2026-03-03T20:59:57+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007849	ashalumni	2026-03-03T20:59:58+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: Remote end closed connection without response ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007887	ashalumni	2026-03-03T20:59:59+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007931	ashalumni	2026-03-03T21:00:01+00:00	1	Not found in: Harvard LibraryCloud | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Library of Congress: [WinError 10054] An existing connection was forcibly closed by the remote host ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002007993	ashalumni	2026-03-03T21:00:03+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002008136	ashalumni	2026-03-03T21:00:05+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
9780002008310	ashalumni	2026-03-03T21:00:07+00:00	1	Not found in: Harvard LibraryCloud, Library of Congress | Other errors: OpenLibrary: name 'validate_lccn' is not defined ; Oxford: Z39.50 support not available - install PyZ3950 ; Toronto: Z39.50 support not available - install PyZ3950 ; NYC: Z39.50 support not available - install PyZ3950 ; UAlberta: Z39.50 support not available - install PyZ3950 ; ashalumni: Z39.50 support not available - install PyZ3950
